time,current_grade,target_grade,speed,stock_flow,steam,filler,basis_weight,moisture,ash,caliper,off_spec
261,OP120,AR170,650.0,940.0,6.0,160.0,169.24,5.16,27.82,187.9,0
262,OP120,AR170,650.0,940.0,6.0,160.0,169.07,5.13,27.81,188.08,0
263,OP120,AR170,650.0,940.0,6.0,160.0,169.16,5.16,27.82,187.93,0
264,OP120,AR170,650.0,940.0,6.0,160.0,169.06,5.15,27.83,188.17,0
265,OP120,AR170,650.0,940.0,6.0,160.0,169.38,5.19,27.87,188.24,0
266,OP120,AR170,650.0,940.0,6.0,160.0,169.37,5.15,27.83,188.33,0
267,OP120,AR170,650.0,940.0,6.0,160.0,169.19,5.17,27.79,188.6,0
268,OP120,AR170,650.0,940.0,6.0,160.0,169.26,5.17,27.81,188.56,0
269,OP120,AR170,650.0,940.0,6.0,160.0,169.26,5.17,27.81,188.44,0
270,OP120,AR170,650.0,940.0,6.0,160.0,169.25,5.17,27.81,188.58,0
271,OP120,AR170,650.0,940.0,6.0,160.0,169.05,5.21,27.81,188.37,0
272,OP120,AR170,650.0,940.0,6.0,160.0,169.07,5.19,27.82,188.22,0
273,OP120,AR170,650.0,940.0,6.0,160.0,169.01,5.19,27.83,188.13,0
274,OP120,AR170,650.0,940.0,6.0,160.0,168.99,5.16,27.8,188.23,0
275,OP120,AR170,650.0,940.0,6.0,160.0,168.92,5.17,27.82,188.05,0
276,OP120,AR170,650.0,940.0,6.0,160.0,168.76,5.15,27.84,188.22,0
277,OP120,AR170,650.0,940.0,6.0,160.0,168.88,5.13,27.9,188.58,0
278,OP120,AR170,650.0,940.0,6.0,160.0,168.91,5.16,27.91,188.58,0
279,OP120,AR170,650.0,940.0,6.0,160.0,168.91,5.12,27.9,188.64,0
280,OP120,AR170,650.0,940.0,6.0,160.0,168.8,5.16,27.94,188.32,0
281,OP120,AR170,650.0,940.0,6.0,160.0,168.8,5.17,27.93,188.24,0
282,OP120,AR170,650.0,940.0,6.0,160.0,168.77,5.17,27.92,188.14,0
283,OP120,AR170,650.0,940.0,6.0,160.0,168.92,5.13,27.88,188.28,0
284,OP120,AR170,650.0,940.0,6.0,160.0,169.05,5.12,27.9,188.22,0
285,OP120,AR170,650.0,940.0,6.0,160.0,168.94,5.18,27.96,188.36,0
286,OP120,AR170,650.0,940.0,6.0,160.0,169.4,5.17,28.0,188.57,0
287,OP120,AR170,650.0,940.0,6.0,160.0,169.47,5.1,27.99,188.7,0
288,OP120,AR170,650.0,940.0,6.0,160.0,169.4,5.06,27.96,188.82,0
289,OP120,AR170,650.0,940.0,6.0,160.0,169.33,5.07,28.0,188.93,0
290,OP120,AR170,650.0,940.0,6.0,160.0,169.43,5.05,28.03,189.24,0
291,OP120,AR170,650.0,940.0,6.0,160.0,169.39,5.02,27.98,189.24,0
292,OP120,AR170,650.0,940.0,6.0,160.0,169.52,5.07,27.94,189.26,0
293,OP120,AR170,650.0,940.0,6.0,160.0,169.68,5.02,27.92,189.16,0
294,OP120,AR170,650.0,940.0,6.0,160.0,169.73,5.01,27.95,189.01,0
295,OP120,AR170,650.0,940.0,6.0,160.0,169.65,5.02,27.9,188.97,0
296,OP120,AR170,650.0,940.0,6.0,160.0,169.93,5.02,27.87,188.91,0
297,OP120,AR170,650.0,940.0,6.0,160.0,169.79,5.03,27.86,188.82,0
298,OP120,AR170,650.0,940.0,6.0,160.0,169.81,4.99,27.81,189.01,0
299,OP120,AR170,650.0,940.0,6.0,160.0,169.59,5.0,27.82,188.97,0
300,OP120,AR170,650.0,940.0,6.0,160.0,169.7,5.01,27.79,189.3,0
1,KR120,CP080,764.0,716.0,5.95,26.17,119.98,7.06,7.98,144.94,1
2,KR120,CP080,767.93,712.07,5.9,27.31,120.0,6.92,7.91,144.96,1
3,KR120,CP080,771.8,708.2,5.85,28.44,120.03,6.75,7.84,144.86,1
4,KR120,CP080,775.6,704.4,5.8,29.55,119.61,6.61,7.83,144.87,1
5,KR120,CP080,779.34,700.66,5.75,30.64,119.41,6.45,7.81,144.91,1
6,KR120,CP080,783.02,696.98,5.7,31.71,119.14,6.33,7.8,144.73,1
7,KR120,CP080,786.64,693.36,5.65,32.77,118.88,6.16,7.76,144.77,1
8,KR120,CP080,790.19,689.81,5.6,33.81,118.85,6.07,7.67,144.61,1
9,KR120,CP080,793.69,686.31,5.55,34.83,118.73,5.95,7.72,144.58,1
10,KR120,CP080,797.13,682.87,5.5,35.83,118.76,5.83,7.65,144.65,1
11,KR120,CP080,800.51,679.49,5.45,36.82,118.69,5.71,7.68,144.68,1
12,KR120,CP080,803.84,676.16,5.4,37.79,118.73,5.66,7.63,144.78,1
13,KR120,CP080,807.1,672.9,5.35,38.74,118.29,5.63,7.61,144.59,1
14,KR120,CP080,810.32,669.68,5.3,39.68,118.32,5.55,7.71,144.6,1
15,KR120,CP080,813.48,666.52,5.25,40.6,118.13,5.46,7.67,144.3,1
16,KR120,CP080,816.59,663.41,5.2,41.51,118.24,5.39,7.7,143.96,1
17,KR120,CP080,819.65,660.35,5.15,42.4,117.98,5.39,7.74,143.39,1
18,KR120,CP080,822.65,657.35,5.1,43.27,117.66,5.35,7.72,143.27,1
19,KR120,CP080,825.61,654.39,5.05,44.14,117.35,5.32,7.76,143.17,1
20,KR120,CP080,828.51,651.49,5.0,44.98,117.0,5.31,7.76,143.25,1
21,KR120,CP080,831.37,648.63,4.95,45.82,116.85,5.23,7.75,143.06,1
22,KR120,CP080,834.18,645.82,4.9,46.64,116.5,5.19,7.83,142.55,1
23,KR120,CP080,836.95,643.05,4.85,47.44,116.19,5.12,7.84,142.55,1
24,KR120,CP080,839.66,640.34,4.8,48.24,116.08,5.09,7.85,142.43,1
25,KR120,CP080,842.34,637.66,4.75,49.01,115.69,5.01,7.91,142.14,1
26,KR120,CP080,844.96,635.04,4.7,49.78,115.71,4.94,7.94,141.88,1
27,KR120,CP080,847.55,632.45,4.65,50.53,115.54,4.92,8.0,141.96,1
28,KR120,CP080,850.09,629.91,4.6,51.28,115.25,4.85,8.14,141.44,1
29,KR120,CP080,852.59,627.41,4.55,52.0,114.78,4.87,8.21,141.24,1
30,KR120,CP080,855.04,624.96,4.5,52.72,114.2,4.84,8.27,141.3,1
31,KR120,CP080,857.46,622.54,4.45,53.43,113.96,4.87,8.32,141.33,1
32,KR120,CP080,859.84,620.16,4.4,54.12,113.72,4.9,8.4,140.85,1
33,KR120,CP080,862.17,617.83,4.35,54.8,113.32,4.86,8.47,140.74,1
34,KR120,CP080,864.47,615.53,4.3,55.47,113.32,4.88,8.46,140.46,1
35,KR120,CP080,866.73,613.27,4.25,56.13,112.99,4.93,8.53,140.34,1
36,KR120,CP080,868.95,611.05,4.2,56.78,112.72,4.94,8.64,140.24,1
37,KR120,CP080,871.13,608.87,4.2,57.41,112.57,4.97,8.74,140.03,1
38,KR120,CP080,873.28,606.72,4.2,58.04,112.32,4.98,8.81,139.64,1
39,KR120,CP080,875.39,604.61,4.2,58.66,112.23,4.99,8.8,139.56,1
40,KR120,CP080,877.47,602.53,4.2,59.26,111.37,4.99,8.8,139.1,1
41,KR120,CP080,879.51,600.49,4.2,59.86,111.24,4.97,8.89,139.0,1
42,KR120,CP080,881.52,598.48,4.2,60.44,110.99,4.94,8.95,138.59,1
43,KR120,CP080,883.52,596.5,4.2,61.02,110.66,4.88,9.04,138.16,1
44,KR120,CP080,885.52,594.56,4.2,61.59,110.25,4.84,9.16,137.96,1
45,KR120,CP080,887.52,592.65,4.2,62.14,110.05,4.84,9.19,137.65,1
46,KR120,CP080,889.52,590.78,4.2,62.69,109.76,4.84,9.33,137.65,1
47,KR120,CP080,891.52,588.93,4.2,63.23,109.2,4.83,9.36,137.6,1
48,KR120,CP080,893.52,587.11,4.2,63.76,109.06,4.85,9.49,137.12,1
49,KR120,CP080,895.52,585.33,4.2,64.28,108.43,4.86,9.56,136.78,1
50,KR120,CP080,897.52,583.57,4.2,64.79,108.17,4.87,9.61,136.36,1
51,KR120,CP080,899.52,581.85,4.2,65.29,107.83,4.84,9.73,136.05,1
52,KR120,CP080,901.52,580.15,4.2,65.79,107.71,4.84,9.78,135.66,1
53,KR120,CP080,903.52,578.48,4.2,66.28,107.6,4.88,9.83,135.47,1
54,KR120,CP080,905.52,576.84,4.2,66.76,107.35,4.81,9.94,135.37,1
55,KR120,CP080,907.52,575.23,4.2,67.23,107.26,4.77,10.06,135.21,1
56,KR120,CP080,909.52,573.64,4.2,67.69,106.98,4.78,10.17,134.79,1
57,KR120,CP080,911.52,572.08,4.2,68.14,106.62,4.77,10.2,134.47,1
58,KR120,CP080,913.52,570.54,4.2,68.59,106.1,4.81,10.29,134.12,1
59,KR120,CP080,915.52,569.03,4.2,69.03,105.68,4.79,10.28,133.96,1
60,KR120,CP080,917.52,567.53,4.2,69.46,105.3,4.78,10.37,133.57,1
61,KR120,CP080,919.52,566.03,4.2,69.89,104.85,4.74,10.47,133.19,1
62,KR120,CP080,921.52,564.53,4.2,70.31,104.48,4.78,10.59,132.81,1
63,KR120,CP080,923.52,563.03,4.2,70.72,104.02,4.78,10.73,132.61,1
64,KR120,CP080,925.52,561.53,4.2,71.12,104.01,4.82,10.82,132.27,1
65,KR120,CP080,927.52,560.03,4.2,71.52,103.69,4.81,10.93,131.95,1
66,KR120,CP080,929.52,558.53,4.2,71.91,103.28,4.84,11.08,131.75,1
67,KR120,CP080,931.52,557.03,4.2,72.3,103.04,4.83,11.09,131.3,1
68,KR120,CP080,933.52,555.53,4.2,72.68,103.0,4.87,11.22,130.85,1
69,KR120,CP080,935.52,554.03,4.2,73.05,102.73,4.94,11.32,130.53,1
70,KR120,CP080,937.52,552.53,4.2,73.42,102.4,4.98,11.41,130.04,1
71,KR120,CP080,939.52,551.03,4.2,73.77,102.09,4.97,11.49,129.75,1
72,KR120,CP080,941.52,549.53,4.2,74.13,101.72,4.98,11.56,129.55,1
73,KR120,CP080,943.52,548.03,4.2,74.48,101.45,5.02,11.61,129.39,1
74,KR120,CP080,945.52,546.53,4.2,74.82,101.03,5.04,11.63,128.95,1
75,KR120,CP080,947.52,545.03,4.2,75.15,100.56,5.04,11.69,128.84,1
76,KR120,CP080,949.52,543.53,4.2,75.49,100.32,5.04,11.77,128.37,1
77,KR120,CP080,951.52,542.03,4.2,75.81,99.85,4.97,11.93,128.1,1
78,KR120,CP080,953.52,540.53,4.2,76.13,99.44,4.98,12.01,127.65,1
79,KR120,CP080,955.52,539.03,4.2,76.45,99.24,4.98,12.12,127.41,1
80,KR120,CP080,957.52,537.53,4.2,76.75,98.96,5.03,12.22,126.99,1
81,KR120,CP080,959.52,536.03,4.2,77.06,98.47,5.04,12.35,126.71,1
82,KR120,CP080,961.52,534.53,4.2,77.36,97.97,5.04,12.44,126.36,1
83,KR120,CP080,963.52,533.03,4.2,77.65,97.66,4.98,12.48,126.25,1
84,KR120,CP080,965.52,531.53,4.2,77.94,97.37,4.99,12.52,125.8,1
85,KR120,CP080,967.52,530.03,4.2,78.22,97.32,5.05,12.6,125.5,1
86,KR120,CP080,969.52,528.53,4.2,78.5,97.01,5.06,12.65,125.01,1
87,KR120,CP080,971.52,527.03,4.2,78.78,96.75,5.03,12.72,124.67,1
88,KR120,CP080,973.52,525.53,4.2,79.05,96.3,5.05,12.81,124.16,1
89,KR120,CP080,975.52,524.03,4.2,79.32,96.39,5.04,12.85,123.92,1
90,KR120,CP080,977.52,522.53,4.2,79.58,96.22,5.06,12.96,123.49,1
91,KR120,CP080,979.52,521.03,4.2,79.83,95.8,5.07,13.01,123.19,1
92,KR120,CP080,981.52,519.53,4.2,80.09,95.62,5.07,12.97,122.97,1
93,KR120,CP080,983.52,518.03,4.2,80.34,95.2,5.07,13.04,122.67,1
94,KR120,CP080,985.52,516.53,4.2,80.58,95.04,5.05,13.07,122.4,1
95,KR120,CP080,987.52,515.03,4.2,80.82,94.82,5.0,13.2,122.05,1
96,KR120,CP080,989.52,513.53,4.2,81.06,94.43,4.96,13.22,121.76,1
97,KR120,CP080,991.52,512.03,4.2,81.29,94.13,4.96,13.28,121.44,1
98,KR120,CP080,993.52,510.53,4.2,81.52,93.67,4.92,13.45,120.96,1
99,KR120,CP080,995.52,509.03,4.2,81.74,93.57,4.89,13.59,120.59,1
100,KR120,CP080,997.52,507.53,4.2,81.96,93.53,4.8,13.64,120.21,1
101,KR120,CP080,999.52,506.03,4.2,82.18,93.35,4.82,13.74,119.87,1
102,KR120,CP080,1000.0,504.53,4.2,82.39,92.89,4.85,13.82,119.7,1
103,KR120,CP080,1000.0,503.03,4.2,82.6,92.56,4.91,13.87,119.38,1
104,KR120,CP080,1000.0,501.53,4.2,82.81,92.42,4.91,13.88,119.02,1
105,KR120,CP080,1000.0,500.03,4.2,83.01,92.04,4.92,13.95,118.61,1
106,KR120,CP080,1000.0,498.53,4.2,83.21,91.61,4.89,14.01,118.27,1
107,KR120,CP080,1000.0,497.03,4.2,83.41,91.34,4.97,14.08,118.14,1
108,KR120,CP080,1000.0,495.53,4.2,83.6,91.18,4.98,14.09,117.78,1
109,KR120,CP080,1000.0,494.03,4.2,83.79,90.73,4.98,14.12,117.66,1
110,KR120,CP080,1000.0,492.53,4.2,83.98,90.69,5.03,14.17,117.36,1
111,KR120,CP080,1000.0,491.03,4.2,84.16,90.6,5.0,14.28,117.33,1
112,KR120,CP080,1000.0,489.53,4.2,84.34,90.45,5.0,14.33,116.73,1
113,KR120,CP080,1000.0,488.03,4.2,84.52,90.27,4.99,14.37,116.2,1
114,KR120,CP080,1000.0,486.53,4.2,84.7,90.07,4.96,14.42,115.77,1
115,KR120,CP080,1000.0,485.03,4.2,84.87,89.63,4.96,14.47,115.4,1
116,KR120,CP080,1000.0,483.53,4.2,85.04,89.27,4.97,14.52,115.17,1
117,KR120,CP080,1000.0,482.03,4.2,85.2,89.13,4.97,14.61,114.86,1
118,KR120,CP080,1000.0,480.53,4.2,85.37,88.84,4.99,14.65,114.47,1
119,KR120,CP080,1000.0,480.0,4.2,85.53,88.74,4.99,14.68,113.95,1
120,KR120,CP080,1000.0,480.0,4.2,85.68,88.33,5.05,14.72,113.59,1
121,KR120,CP080,1000.0,480.0,4.2,85.84,88.1,5.05,14.73,113.55,1
122,KR120,CP080,1000.0,480.0,4.2,85.99,87.71,5.07,14.82,113.2,1
123,KR120,CP080,1000.0,480.0,4.2,86.14,87.39,5.05,14.85,112.83,1
124,KR120,CP080,1000.0,480.0,4.2,86.29,86.99,5.03,14.93,112.49,1
125,KR120,CP080,1000.0,480.0,4.2,86.44,86.95,5.07,15.01,112.12,1
126,KR120,CP080,1000.0,480.0,4.2,86.58,86.68,5.05,15.1,111.53,1
127,KR120,CP080,1000.0,480.0,4.2,86.72,86.51,5.1,15.17,111.37,1
128,KR120,CP080,1000.0,480.0,4.2,86.86,86.46,5.12,15.12,111.16,1
129,KR120,CP080,1000.0,480.0,4.2,86.99,86.27,5.14,15.18,111.1,1
130,KR120,CP080,1000.0,480.0,4.2,87.13,85.93,5.14,15.15,110.77,1
131,KR120,CP080,1000.0,480.0,4.2,87.26,85.76,5.11,15.18,110.5,1
132,KR120,CP080,1000.0,480.0,4.2,87.39,85.41,5.1,15.2,110.29,1
133,KR120,CP080,1000.0,480.0,4.2,87.51,85.22,5.09,15.22,109.78,1
134,KR120,CP080,1000.0,480.0,4.2,87.64,85.2,5.11,15.27,109.36,1
135,KR120,CP080,1000.0,480.0,4.2,87.76,85.11,5.08,15.29,109.07,1
136,KR120,CP080,1000.0,480.0,4.2,87.88,85.21,5.06,15.31,108.91,1
137,KR120,CP080,1000.0,480.0,4.2,88.0,84.81,5.12,15.31,108.79,1
138,KR120,CP080,1000.0,480.0,4.2,88.12,84.57,5.1,15.4,108.56,1
139,KR120,CP080,1000.0,480.0,4.2,88.23,84.42,5.07,15.47,108.33,1
140,KR120,CP080,1000.0,480.0,4.2,88.34,84.23,5.1,15.53,107.91,1
141,KR120,CP080,1000.0,480.0,4.2,88.46,83.74,5.13,15.62,107.56,1
142,KR120,CP080,1000.0,480.0,4.2,88.56,83.39,5.11,15.64,106.94,1
143,KR120,CP080,1000.0,480.0,4.2,88.67,83.12,5.16,15.66,106.63,1
144,KR120,CP080,1000.0,480.0,4.2,88.78,83.11,5.15,15.68,106.21,1
145,KR120,CP080,1000.0,480.0,4.2,88.88,83.06,5.08,15.75,105.85,1
146,KR120,CP080,1000.0,480.0,4.2,88.98,83.24,5.06,15.74,105.79,1
147,KR120,CP080,1000.0,480.0,4.2,89.08,83.07,5.08,15.8,105.18,1
148,KR120,CP080,1000.0,480.0,4.2,89.18,82.97,5.07,15.81,105.09,1
149,KR120,CP080,1000.0,480.0,4.2,89.28,82.91,5.06,15.82,104.93,1
150,KR120,CP080,1000.0,480.0,4.2,89.38,82.84,5.04,15.78,104.68,1
151,KR120,CP080,1000.0,480.0,4.2,89.48,82.77,5.0,15.81,104.51,1
152,KR120,CP080,1000.0,480.0,4.2,89.58,82.47,4.98,15.81,104.37,1
153,KR120,CP080,1000.0,480.0,4.2,89.68,82.53,4.98,15.79,103.94,1
154,KR120,CP080,1000.0,480.0,4.2,89.78,82.42,4.97,15.77,103.91,1
155,KR120,CP080,1000.0,480.0,4.2,89.88,82.11,4.99,15.86,103.7,1
156,KR120,CP080,1000.0,480.0,4.2,89.98,82.09,5.02,15.89,103.28,1
157,KR120,CP080,1000.0,480.0,4.2,90.08,82.15,5.01,15.89,102.97,1
158,KR120,CP080,1000.0,480.0,4.2,90.18,82.12,5.03,15.89,102.72,1
159,KR120,CP080,1000.0,480.0,4.2,90.28,81.95,5.03,15.94,102.6,0
160,KR120,CP080,1000.0,480.0,4.2,90.38,81.84,5.01,16.04,102.69,0
161,KR120,CP080,1000.0,480.0,4.2,90.48,81.8,5.01,16.04,102.25,0
162,KR120,CP080,1000.0,480.0,4.2,90.58,81.74,5.0,16.07,101.94,0
163,KR120,CP080,1000.0,480.0,4.2,90.68,81.64,5.01,16.09,101.88,0
164,KR120,CP080,1000.0,480.0,4.2,90.78,81.59,4.99,16.09,101.35,0
165,KR120,CP080,1000.0,480.0,4.2,90.88,81.93,5.02,16.09,101.2,0
166,KR120,CP080,1000.0,480.0,4.2,90.98,81.62,5.01,16.11,100.93,0
167,KR120,CP080,1000.0,480.0,4.2,91.08,81.58,4.99,16.15,100.72,0
168,KR120,CP080,1000.0,480.0,4.2,91.18,81.57,4.97,16.13,100.64,0
169,KR120,CP080,1000.0,480.0,4.2,91.28,81.43,4.98,16.12,100.44,0
170,KR120,CP080,1000.0,480.0,4.2,91.38,81.24,4.96,16.18,100.36,0
171,KR120,CP080,1000.0,480.0,4.2,91.48,81.31,4.96,16.17,100.18,0
172,KR120,CP080,1000.0,480.0,4.2,91.58,81.12,4.96,16.21,99.83,0
173,KR120,CP080,1000.0,480.0,4.2,91.68,81.18,5.0,16.22,99.68,0
174,KR120,CP080,1000.0,480.0,4.2,91.78,81.08,4.96,16.27,99.37,0
175,KR120,CP080,1000.0,480.0,4.2,91.88,81.32,4.98,16.31,99.16,0
176,KR120,CP080,1000.0,480.0,4.2,91.98,81.32,5.02,16.28,99.24,0
177,KR120,CP080,1000.0,480.0,4.2,92.08,81.14,5.05,16.28,99.07,0
178,KR120,CP080,1000.0,480.0,4.2,92.18,81.12,5.07,16.41,98.83,0
179,KR120,CP080,1000.0,480.0,4.2,92.28,81.0,5.09,16.52,98.67,0
180,KR120,CP080,1000.0,480.0,4.2,92.38,81.12,5.1,16.54,98.46,0
181,KR120,CP080,1000.0,480.0,4.2,92.48,80.88,5.11,16.57,98.32,0
182,KR120,CP080,1000.0,480.0,4.2,92.58,81.23,5.16,16.63,98.18,0
183,KR120,CP080,1000.0,480.0,4.2,92.68,81.37,5.12,16.63,98.09,0
184,KR120,CP080,1000.0,480.0,4.2,92.78,80.99,5.1,16.66,97.63,0
185,KR120,CP080,1000.0,480.0,4.2,92.88,80.93,5.13,16.63,97.56,0
186,KR120,CP080,1000.0,480.0,4.2,92.98,80.73,5.06,16.68,97.41,0
187,KR120,CP080,1000.0,480.0,4.2,93.08,80.98,5.07,16.7,97.13,0
188,KR120,CP080,1000.0,480.0,4.2,93.18,80.87,5.1,16.74,97.08,0
189,KR120,CP080,1000.0,480.0,4.2,93.28,80.64,5.11,16.73,97.21,0
190,KR120,CP080,1000.0,480.0,4.2,93.38,80.78,5.09,16.76,97.31,0
191,KR120,CP080,1000.0,480.0,4.2,93.48,81.13,5.09,16.76,97.28,0
192,KR120,CP080,1000.0,480.0,4.2,93.58,80.86,5.07,16.8,97.44,0
193,KR120,CP080,1000.0,480.0,4.2,93.68,80.84,5.08,16.84,97.26,0
194,KR120,CP080,1000.0,480.0,4.2,93.78,80.67,5.11,16.86,97.31,0
195,KR120,CP080,1000.0,480.0,4.2,93.88,80.55,5.17,16.96,97.19,0
196,KR120,CP080,1000.0,480.0,4.2,93.98,80.81,5.17,16.97,97.01,0
197,KR120,CP080,1000.0,480.0,4.2,94.08,80.77,5.13,17.05,96.7,0
198,KR120,CP080,1000.0,480.0,4.2,94.18,80.88,5.15,17.1,96.91,0
199,KR120,CP080,1000.0,480.0,4.2,94.28,80.59,5.13,17.08,96.86,0
200,KR120,CP080,1000.0,480.0,4.2,94.38,80.56,5.14,17.17,96.76,0
201,KR120,CP080,1000.0,480.0,4.2,94.48,80.39,5.15,17.19,96.33,0
202,KR120,CP080,1000.0,480.0,4.2,94.58,80.21,5.14,17.29,96.18,0
203,KR120,CP080,1000.0,480.0,4.2,94.68,80.25,5.08,17.28,96.14,0
204,KR120,CP080,1000.0,480.0,4.2,94.78,80.41,5.08,17.23,96.02,0
205,KR120,CP080,1000.0,480.0,4.2,94.88,80.49,5.06,17.26,95.82,0
206,KR120,CP080,1000.0,480.0,4.2,94.98,80.35,5.09,17.25,95.72,0
207,KR120,CP080,1000.0,480.0,4.2,95.0,80.36,5.08,17.29,95.68,0
208,KR120,CP080,1000.0,480.0,4.2,95.0,80.63,5.03,17.3,95.69,0
209,KR120,CP080,1000.0,480.0,4.2,95.0,80.51,5.0,17.37,95.79,0
210,KR120,CP080,1000.0,480.0,4.2,95.0,80.33,5.01,17.37,95.58,0
211,KR120,CP080,1000.0,480.0,4.2,95.0,80.63,5.02,17.35,95.46,0
212,KR120,CP080,1000.0,480.0,4.2,95.0,80.61,4.94,17.36,95.31,0
213,KR120,CP080,1000.0,480.0,4.2,95.0,80.58,4.98,17.39,95.27,0
214,KR120,CP080,1000.0,480.0,4.2,95.0,80.33,4.99,17.38,95.48,0
215,KR120,CP080,1000.0,480.0,4.2,95.0,80.5,4.96,17.42,95.49,0
216,KR120,CP080,1000.0,480.0,4.2,95.0,80.32,5.01,17.43,95.56,0
217,KR120,CP080,1000.0,480.0,4.2,95.0,80.04,5.02,17.45,95.63,0
218,KR120,CP080,1000.0,480.0,4.2,95.0,80.33,5.0,17.44,95.7,0
219,KR120,CP080,1000.0,480.0,4.2,95.0,80.36,5.02,17.41,95.51,0
220,KR120,CP080,1000.0,480.0,4.2,95.0,80.18,5.03,17.44,95.25,0
221,KR120,CP080,1000.0,480.0,4.2,95.0,80.09,5.02,17.44,95.27,0
222,KR120,CP080,1000.0,480.0,4.2,95.0,79.87,5.0,17.49,95.54,0
223,KR120,CP080,1000.0,480.0,4.2,95.0,79.83,5.02,17.56,95.49,0
224,KR120,CP080,1000.0,480.0,4.2,95.0,79.91,5.02,17.56,95.54,0
225,KR120,CP080,1000.0,480.0,4.2,95.0,79.97,5.08,17.56,95.75,0
226,KR120,CP080,1000.0,480.0,4.2,95.0,80.3,5.1,17.61,95.81,0
227,KR120,CP080,1000.0,480.0,4.2,95.0,80.63,5.11,17.58,95.98,0
228,KR120,CP080,1000.0,480.0,4.2,95.0,80.76,5.13,17.53,95.99,0
229,KR120,CP080,1000.0,480.0,4.2,95.0,80.43,5.12,17.54,95.8,0
230,KR120,CP080,1000.0,480.0,4.2,95.0,80.58,5.07,17.53,95.96,0
231,KR120,CP080,1000.0,480.0,4.2,95.0,80.67,5.01,17.56,96.19,0
232,KR120,CP080,1000.0,480.0,4.2,95.0,80.56,5.02,17.53,96.07,0
233,KR120,CP080,1000.0,480.0,4.2,95.0,80.42,5.04,17.51,95.86,0
234,KR120,CP080,1000.0,480.0,4.2,95.0,80.46,5.02,17.57,95.64,0
235,KR120,CP080,1000.0,480.0,4.2,95.0,80.91,5.04,17.63,95.72,0
236,KR120,CP080,1000.0,480.0,4.2,95.0,81.07,5.03,17.65,95.75,0
237,KR120,CP080,1000.0,480.0,4.2,95.0,81.36,4.99,17.65,95.81,0
238,KR120,CP080,1000.0,480.0,4.2,95.0,81.28,5.02,17.66,95.94,0
239,KR120,CP080,1000.0,480.0,4.2,95.0,81.3,5.05,17.61,96.07,0
240,KR120,CP080,1000.0,480.0,4.2,95.0,81.3,5.06,17.73,96.15,0
241,KR120,CP080,1000.0,480.0,4.2,95.0,81.18,5.04,17.69,96.11,0
242,KR120,CP080,1000.0,480.0,4.2,95.0,81.01,5.09,17.71,96.02,0
243,KR120,CP080,1000.0,480.0,4.2,95.0,80.84,5.09,17.69,95.96,0
244,KR120,CP080,1000.0,480.0,4.2,95.0,80.98,5.1,17.68,95.96,0
245,KR120,CP080,1000.0,480.0,4.2,95.0,81.08,5.14,17.7,95.98,0
246,KR120,CP080,1000.0,480.0,4.2,95.0,80.76,5.12,17.67,96.21,0
247,KR120,CP080,1000.0,480.0,4.2,95.0,80.81,5.03,17.72,96.11,0
248,KR120,CP080,1000.0,480.0,4.2,95.0,80.99,5.05,17.7,95.95,0
249,KR120,CP080,1000.0,480.0,4.2,95.0,80.78,5.01,17.71,96.31,0
250,KR120,CP080,1000.0,480.0,4.2,95.0,80.94,4.96,17.74,96.25,0
251,KR120,CP080,1000.0,480.0,4.2,95.0,80.89,4.97,17.75,96.07,0
252,KR120,CP080,1000.0,480.0,4.2,95.0,80.72,4.92,17.8,96.14,0
253,KR120,CP080,1000.0,480.0,4.2,95.0,80.71,4.93,17.79,96.06,0
254,KR120,CP080,1000.0,480.0,4.2,95.0,80.84,4.92,17.79,96.39,0
255,KR120,CP080,1000.0,480.0,4.2,95.0,80.75,4.86,17.87,96.16,0
256,KR120,CP080,1000.0,480.0,4.2,95.0,80.75,4.86,17.9,96.23,0
257,KR120,CP080,1000.0,480.0,4.2,95.0,80.92,4.87,17.85,96.3,0
258,KR120,CP080,1000.0,480.0,4.2,95.0,80.92,4.93,17.88,96.37,0
259,KR120,CP080,1000.0,480.0,4.2,95.0,80.79,4.95,17.87,96.36,0
260,KR120,CP080,1000.0,480.0,4.2,95.0,80.79,4.94,17.89,96.25,0
261,KR120,CP080,1000.0,480.0,4.2,95.0,80.87,4.92,17.88,96.2,0
262,KR120,CP080,1000.0,480.0,4.2,95.0,81.0,4.9,17.88,96.09,0
263,KR120,CP080,1000.0,480.0,4.2,95.0,80.99,4.91,17.9,95.91,0
264,KR120,CP080,1000.0,480.0,4.2,95.0,80.81,4.98,17.92,95.97,0
265,KR120,CP080,1000.0,480.0,4.2,95.0,80.9,4.97,17.97,95.88,0
266,KR120,CP080,1000.0,480.0,4.2,95.0,80.72,4.96,18.01,95.88,0
267,KR120,CP080,1000.0,480.0,4.2,95.0,80.53,4.94,18.07,95.76,0
268,KR120,CP080,1000.0,480.0,4.2,95.0,80.66,4.94,17.98,95.55,0
269,KR120,CP080,1000.0,480.0,4.2,95.0,80.56,4.95,17.99,95.61,0
270,KR120,CP080,1000.0,480.0,4.2,95.0,80.43,4.94,18.0,95.54,0
271,KR120,CP080,1000.0,480.0,4.2,95.0,80.41,4.95,18.06,95.59,0
272,KR120,CP080,1000.0,480.0,4.2,95.0,80.22,4.97,18.09,95.7,0
273,KR120,CP080,1000.0,480.0,4.2,95.0,80.34,4.95,18.08,95.69,0
